client_id,sex,fulldate,day_,month_,year_,date_,age,social,first_,middle,last_,phone,email,address_1,address_2,city,state,zipcode,district_id
C00000590,Male,1969-02-15,15,2,1969,1969-02-15,50,569-49-4839,Jeffrey,Xavion,Leonard,427-345-6256,jeffrey.leonard@gmail.com,104 Winchester Dr.,,Portland,ME,44571,44
C00000591,Female,1994-10-29,29,10,1994,1994-10-29,25,146-36-7897,Adelynn,Melissa,Lucas,617-474-7395,adelynn.lucas3@gmail.com,35 Winding Way Dr.,,Newton,MA,2465,65
C00000592,Male,1985-07-18,18,7,1985,1985-07-18,34,812-60-3573,Holden,Zymir,Lowe,240-113-6134,holden.lowe@outlook.com,9538 Corona Lane,,Honolulu,HI,41470,26
C00000593,Female,1974-07-10,10,7,1974,1974-07-10,45,916-44-6707,Alessandra,Gabriela,Holland,781-908-1105,alessandra.gabriela.holland3@gmail.com,7328 Hilltop St.,Unit 77,Lynn,MA,1905,60
C00000596,Male,1968-10-24,24,10,1968,1968-10-24,51,281-13-4056,Arthur,Ashwin,Rhodes,978-894-9984,arthur.rhodes@gmail.com,6 South 53rd Street,,Lawrence,MA,1843,69
C00000597,Male,1963-02-22,22,2,1963,1963-02-22,56,395-17-9747,Karson,Avian,Byrd,978-274-7536,karson.byrd@outlook.com,980 Selby St.,,Lowell,MA,1853,55
C00000598,Male,1990-12-31,31,12,1990,1990-12-31,29,115-44-5898,Rafael,Deklyn,Gregory,212-753-2633,rafael.gregory@hotmail.com,358 Berkshire Lane,,New York City,NY,10105,1
C00000599,Female,1997-05-18,18,5,1997,1997-05-18,22,265-15-0556,Kenzie,Allie,Wong,212-255-6199,kenzie.wong@outlook.com,9252 East Linda Court,,New York City,NY,10081,1
C00000601,Male,1986-03-12,12,3,1986,1986-03-12,33,738-60-8146,Shane,Dempsey,Shelton,617-288-1260,shane.shelton@yahoo.com,91 Henry Smith Street,,Cambridge,MA,2140,56
C00000602,Female,1985-01-16,16,1,1985,1985-01-16,35,322-36-5776,Miranda,Eloise,Banks,617-410-5168,miranda.banks@gmail.com,824 Thompson St.,,Cambridge,MA,2141,56
C00000603,Female,1986-03-09,9,3,1986,1986-03-09,33,502-50-2384,Haley,Cassidy,Santos,140-455-6553,haley.santos@gmail.com,25 Oak Valley Street,,Oklahoma City,OK,40642,13
C00000604,Female,1985-07-31,31,7,1985,1985-07-31,34,911-71-5654,June,Jacqueline,Curtis,212-182-1709,june.curtis@outlook.com,7449 Broad St.,,New York City,NY,10176,1
C00000605,Female,1990-08-27,27,8,1990,1990-08-27,29,977-74-0036,Harley,Brynn,Pearson,212-192-5590,harley.pearson@gmail.com,443 W. Longfellow St.,,New York City,NY,10033,1
C00000606,Female,1969-01-25,25,1,1969,1969-01-25,51,815-09-4168,Charlee,Sawyer,Delgado,426-249-2203,charlee.delgado@outlook.com,76 Locust Court,,Detroit,MI,45686,10
C00000607,Male,1984-03-30,30,3,1984,1984-03-30,35,106-09-7436,Lane,Gavriel,Frazier,926-308-1992,lane.frazier@gmail.com,622 County Ave.,,Phoenix,AZ,44959,64
C00000608,Male,1992-08-31,31,8,1992,1992-08-31,27,734-86-3490,Louis,Gracen,Becker,301-104-9521,louis.becker@hotmail.com,78 Bohemia Ave.,,Danbury,CT,47014,67
C00000609,Male,1982-09-02,2,9,1982,1982-09-02,37,898-85-6859,Angelo,Khamari,Maldonado,809-893-5086,angelo.maldonado6@gmail.com,7138 Catherine Drive,,New Haven,CT,47595,52
C00000610,Female,1999-08-10,10,8,1999,1999-08-10,20,252-40-7596,Lucille,Evangeline,Valdez,837-378-3496,lucille.valdez@gmail.com,8891 Fifth Dr.,,Chicago,IL,42500,74
C00000611,Male,1972-10-13,13,10,1972,1972-10-13,47,772-97-2138,Remington,Lemuel,Fleming,493-150-1553,remington.fleming7@outlook.com,583 Water Court,,Providence,RI,41997,36
C00000612,Female,1980-11-10,10,11,1980,1980-11-10,39,796-08-8699,Talia,Jordan,Pena,214-352-9726,talia.jordan.pena7@gmail.com,7524 Newcastle Drive,,Providence,RI,49114,36
C00000613,Female,1997-08-10,10,8,1997,1997-08-10,22,976-44-2016,Skyler,Paris,Rios,212-129-8682,skyler.rios8@gmail.com,12 Cedar Swamp Rd.,,New York City,NY,10103,1
C00000614,Female,1967-02-03,3,2,1967,1967-02-03,53,627-55-7518,Makenna,Olive,Douglas,210-770-4531,makenna.douglas@outlook.com,9988 North Squaw Creek Drive,,Las Vegas,NV,46277,14
C00000615,Female,1969-09-13,13,9,1969,1969-09-13,50,218-05-1049,Phoebe,Ayla,Sandoval,563-214-9433,phoebe.sandoval9@hotmail.com,69 Rosewood Ave.,,Cranston,RI,41528,68
C00000616,Male,1995-01-01,1,1,1995,1995-01-01,25,106-60-8735,Troy,Madison,Vega,508-905-5630,troy.vega@outlook.com,587 Paris Hill Ave.,,Brockton,MA,2305,58
C00000617,Male,1994-03-14,14,3,1994,1994-03-14,25,516-82-9967,Emerson,Mahmoud,Sutton,366-045-8568,emerson.sutton9@yahoo.com,9 Evergreen Street,,Los Angeles,CA,47861,70
C00000618,Female,1952-03-16,16,3,1952,1952-03-16,67,894-08-1380,Jane,Rosalie,Barrett,508-099-1022,jane.barrett@gmail.com,772 Corona St.,,New Bedford,MA,2742,57
C00000619,Male,1940-09-07,7,9,1940,1940-09-07,79,202-39-4341,Maximiliano,Malek,Cohen,767-565-6363,maximiliano.cohen5@gmail.com,93 Nut Swamp St.,,Seattle,WA,47209,6
C00000620,Female,1938-02-13,13,2,1938,1938-02-13,81,407-08-3874,Lyric,Kali,Hopkins,345-820-8090,lyric.hopkins@outlook.com,63 Courtland St.,,Seattle,WA,48691,6
C00000621,Male,1959-03-17,17,3,1959,1959-03-17,60,374-00-9016,Hector,Meyer,Jennings,790-326-5177,hector.jennings@gmail.com,913 Spring St.,,Houston,TX,47040,54
C00000622,Female,1951-11-23,23,11,1951,1951-11-23,68,957-54-3420,Angel,Maci,Keller,468-847-7192,angel.keller@outlook.com,16 Pin Oak Street,,Chicago,IL,45829,74
C00000623,Male,1945-09-04,4,9,1945,1945-09-04,74,233-31-3442,Emilio,Rudra,Parks,834-604-4131,emilio.parks@gmail.com,7586 Alderwood Court,,New Orleans,LA,47292,24
C00000624,Female,1952-07-26,26,7,1952,1952-07-26,67,967-98-4715,Elaina,Gemma,Guerrero,548-062-4848,elaina.guerrero@hotmail.com,475 Plumb Branch Drive,,New Orleans,LA,45965,24
C00000625,Female,1998-11-24,24,11,1998,1998-11-24,21,232-69-7485,Adrianna,Lilliana,Stanley,781-765-1330,adrianna.stanley@gmail.com,8949 Littleton Street,,Lynn,MA,1910,60
C00000626,Male,2000-04-13,13,4,2000,2000-04-13,19,781-58-5625,Anderson,Sunny,Mcdaniel,617-306-8896,anderson.mcdaniel4@gmail.com,26 Magnolia Drive,,Boston,MA,2215,9
C00000627,Male,1992-04-11,11,4,1992,1992-04-11,27,347-55-1984,Trevor,Tracy,Watts,571-413-6564,trevor.watts5@outlook.com,79 Theatre Court,,Milwaukee,WI,43166,17
C00000628,Female,1990-05-27,27,5,1990,1990-05-27,29,227-55-7095,Ruth,Raegan,Bates,671-044-6259,ruth.raegan.bates67@gmail.com,9665 Pine Court,,Milwaukee,WI,42212,17
C00000629,Male,1996-03-10,10,3,1996,1996-03-10,23,394-18-3414,Phoenix,Zavian,Barker,687-128-8380,phoenix.barker@gmail.com,7075 Third St.,Unit 76,Baltimore,MD,48499,16
C00000630,Male,1972-03-03,3,3,1972,1972-03-03,47,605-10-4430,Walter,Abiel,Norris,508-261-0624,walter.norris@outlook.com,7155 Wood Street,,Fall River,MA,2723,61
C00000631,Female,1976-03-22,22,3,1976,1976-03-22,43,396-06-1138,Miriam,Lena,Alvarado,437-794-7824,miriam.alvarado@hotmail.com,922 East Wrangler St.,,Los Angeles,CA,48274,70
C00000632,Male,1966-03-16,16,3,1966,1966-03-16,53,137-77-4974,Johnathan,Aj,Vaughn,814-030-6360,johnathan.vaughn@outlook.com,4 Williams Court,,Danbury,CT,40487,67
C00000633,Female,1958-06-12,12,6,1958,1958-06-12,61,235-84-0173,Diana,Adelaide,Beck,679-103-1451,diana.beck@yahoo.com,15 Goldfield Dr.,,Danbury,CT,44683,67
C00000635,Female,1947-06-29,29,6,1947,1947-06-29,72,986-29-7808,Mariana,Journey,Ortega,659-466-0126,mariana.ortega@gmail.com,8 Summerhouse Ave.,,Milwaukee,WI,46389,17
C00000636,Male,1955-02-17,17,2,1955,1955-02-17,64,420-94-0174,Johnny,Coleton,Vazquez,112-954-9501,johnny.vazquez@gmail.com,135 Shady Rd.,,Milwaukee,WI,49535,17
C00000637,Female,1990-12-15,15,12,1990,1990-12-15,29,272-77-9260,Danielle,Adelynn,Wade,288-813-6464,danielle.wade@outlook.com,945 N. La Sierra Street,,Charleston,SC,46359,39
C00000638,Female,1981-02-03,3,2,1981,1981-02-03,39,956-10-8291,Jenna,Alessandra,Estrada,419-651-6687,jenna.estrada@gmail.com,266 Pin Oak Dr.,,Houston,TX,46248,54
C00000639,Male,1998-08-02,2,8,1998,1998-08-02,21,279-18-5882,Edwin,Gadiel,Holt,756-919-2481,edwin.holt@outlook.com,68 Miles Street,,Des Moines,IA,49069,31
C00000640,Male,1999-04-15,15,4,1999,1999-04-15,20,395-06-4820,Julius,Jadyn,Schwartz,238-293-2742,julius.schwartz@gmail.com,9 High Ridge Dr.,,Honolulu,HI,49114,26
C00000641,Female,1982-07-04,4,7,1982,1982-07-04,37,900-54-0968,Shelby,Kenzie,Contreras,624-806-8731,shelby.contreras@hotmail.com,8113 Vermont St.,,Fargo,ND,45539,40
C00000642,Male,1983-10-25,25,10,1983,1983-10-25,36,214-07-7866,Barrett,Jeff,Steele,679-459-3388,barrett.steele6@gmail.com,837 E. Cedarwood St.,,Fargo,ND,43746,40
C00000643,Female,1969-06-13,13,6,1969,1969-06-13,50,791-14-1494,Nina,Miranda,Barnett,212-334-9297,nina.barnett@gmail.com,908 Brown Rd.,,New York City,NY,10005,1
C00000644,Female,1981-04-23,23,4,1981,1981-04-23,38,943-29-7934,Madeleine,Haley,Caldwell,762-129-4848,madeleine.caldwell7@outlook.com,300 N. Halifax Rd.,,Sioux Falls,SD,47221,35
C00000645,Male,1945-12-21,21,12,1945,1945-12-21,74,335-01-1924,Leon,Joseluis,Benson,955-510-5845,leon.joseluis.benson7@gmail.com,397 E. Lantern Avenue,,Las Vegas,NV,45969,14
C00000646,Female,1942-09-29,29,9,1942,1942-09-29,77,841-74-5201,Elliana,June,Santiago,107-676-3132,elliana.santiago8@gmail.com,337 Trusel Ave.,,Little Rock,AR,48342,34
C00000647,Male,1949-04-06,6,4,1949,1949-04-06,70,331-80-6631,Tyson,Karas,Neal,812-781-3833,tyson.neal@outlook.com,296 Rockaway Avenue,Apt. 4D,Little Rock,AR,46062,34
C00000648,Female,1955-09-28,28,9,1955,1955-09-28,64,144-61-4362,Amina,Harley,Lambert,111-779-1962,amina.lambert9@hotmail.com,7362 Foxrun Lane,,Los Angeles,CA,45650,70
C00000649,Female,1998-05-02,2,5,1998,1998-05-02,21,800-76-1380,Amiyah,Charlee,Powers,796-885-0902,amiyah.powers@outlook.com,9414 North Walnutwood Road,,Oklahoma City,OK,44416,13
C00000651,Female,1996-01-27,27,1,1996,1996-01-27,24,544-10-7021,Chelsea,Lucille,Chambers,212-527-2673,chelsea.chambers9@yahoo.com,839 Old York Road,,Houston,TX,41079,54
C00000652,Male,1958-12-08,8,12,1958,1958-12-08,61,820-90-2332,Tobias,Kayne,Dominguez,508-903-3675,tobias.dominguez4@gmail.com,8342 West Hillside St.,,Fall River,MA,2723,61
C00000653,Female,1950-11-21,21,11,1950,1950-11-21,69,260-87-3931,Joanna,Talia,Nunez,212-317-8765,joanna.nunez4@gmail.com,94 Prince Rd.,,New York City,NY,10002,1
C00000654,Female,1962-05-17,17,5,1962,1962-05-17,57,698-25-5145,Jada,Skyler,Craig,633-499-6397,jada.craig@outlook.com,870 Westminster St.,,Phoenix,AZ,47614,64
C00000655,Male,1962-12-10,10,12,1962,1962-12-10,57,939-20-0912,Edgar,Loren,Horton,207-238-0903,edgar.horton@gmail.com,559 Jones Street,,Birmingham,AL,49347,32
C00000656,Male,1976-06-06,6,6,1976,1976-06-06,43,447-86-3651,Dominick,Marquez,Terry,212-011-2315,dominick.terry@outlook.com,54 Glen Ridge Street,,New York City,NY,10108,1
C00000657,Female,1946-07-10,10,7,1946,1946-07-10,73,419-31-2402,Lexi,Makenna,Leonard,477-212-1352,lexi.leonard@gmail.com,39 Cypress Drive,,Washington,DC,47567,8
C00000658,Male,1946-12-21,21,12,1946,1946-12-21,73,427-19-2799,Marshall,Merritt,Wolfe,747-136-8156,marshall.wolfe@hotmail.com,565 Cedar Swamp Circle,,Washington,DC,46767,8
C00000659,Male,1985-12-07,7,12,1985,1985-12-07,34,636-98-9608,Marco,Montana,Hale,876-367-8519,marco.hale@gmail.com,7221 Garden Dr.,,New Orleans,LA,47063,24
C00000660,Male,1943-03-22,22,3,1943,1943-03-22,76,310-59-8253,Joaquin,Oden,Lyons,480-346-8032,joaquin.lyons48@gmail.com,853 Augusta Lane,,Baltimore,MD,48434,16
C00000661,Female,1939-01-15,15,1,1939,1939-01-15,81,761-96-7221,Katie,Phoebe,Lowe,534-831-7380,katie.lowe@outlook.com,68 Beach Street,,Baltimore,MD,42394,16
C00000662,Male,1965-08-07,7,8,1965,1965-08-07,54,365-47-9124,Dante,Ren,Graves,303-514-8726,dante.ren.graves@gmail.com,69 Old York Dr.,,Indianapolis,IN,49289,5
C00000663,Male,1943-01-20,20,1,1943,1943-01-20,77,291-22-6412,Andy,Roscoe,Haynes,186-236-1122,andy.haynes@gmail.com,61 East Studebaker St.,,New Orleans,LA,48678,24
C00000664,Female,2000-03-19,19,3,2000,2000-03-19,19,907-77-2148,Maddison,Jane,Rhodes,315-090-2151,maddison.rhodes@outlook.com,187 Oak Meadow Ave.,,Syracuse,NY,13206,77
C00000665,Female,1952-04-05,5,4,1952,1952-04-05,67,591-90-1519,Fatima,Lyric,Byrd,417-025-7705,fatima.byrd@hotmail.com,76 Ramblewood Avenue,,Nashua,NH,49419,62
C00000666,Male,2002-05-23,23,5,2002,2002-05-23,17,230-93-4193,Cruz,Zach,Miles,746-980-7834,cruz.miles3@outlook.com,278 Chapel Street,,Honolulu,HI,41041,26
C00000667,Female,2001-07-20,20,7,2001,2001-07-20,18,161-70-8696,Vera,Angel,Gregory,304-707-9332,vera.gregory@yahoo.com,76 Fairview Street,,Honolulu,HI,49305,26
C00000668,Female,1962-12-25,25,12,1962,1962-12-25,57,324-13-9779,Malia,Elaina,Shelton,212-913-1829,malia.shelton@gmail.com,153 S. Smith Store Lane,,New York City,NY,10003,1
C00000669,Female,1976-12-19,19,12,1976,1976-12-19,43,558-58-3822,Lilah,Adrianna,Frazier,190-082-5134,lilah.frazier@gmail.com,25 Randall Mill Ave.,,Portland,OR,45668,12
C00000670,Male,1979-01-21,21,1,1979,1979-01-21,41,212-67-9716,Ali,Beckam,Park,212-626-1708,ali.park@outlook.com,7785 Lancaster St.,,New York City,NY,10110,1
C00000671,Female,1991-02-27,27,2,1991,1991-02-27,28,657-39-7042,Madilyn,Ruth,Becker,603-139-4969,madilyn.becker@gmail.com,8566 North Evergreen Ave.,,Detroit,MI,41312,10
C00000672,Female,1949-11-09,9,11,1949,1949-11-09,70,594-89-4100,Amanda,Miriam,Maldonado,578-113-6262,amanda.maldonado@outlook.com,37 Bow Ridge Lane,,San Diego,CA,41035,46
C00000673,Male,1959-10-29,29,10,1959,1959-10-29,60,844-07-9709,Finley,Blair,Warner,588-706-1188,finley.warner@gmail.com,8900 Marvon Drive,,Providence,RI,41837,36
C00000674,Female,1947-01-11,11,1,1947,1947-01-11,73,648-58-4378,Daniella,Diana,Fleming,327-140-9584,daniella.fleming@hotmail.com,74 Addison St.,,Nashville,TN,44622,11
C00000675,Male,1995-11-12,12,11,1995,1995-11-12,24,823-36-3683,Dalton,Darin,Padilla,716-745-9089,dalton.padilla@gmail.com,9104 Tunnel St.,,Buffalo,NY,14226,50
C00000676,Male,1973-02-07,7,2,1973,1973-02-07,46,711-02-1785,Gideon,Darion,Bush,313-495-3839,gideon.bush4@gmail.com,18 West Bank St.,,Los Angeles,CA,40160,70
C00000677,Male,1983-05-24,24,5,1983,1983-05-24,36,667-59-8589,Reed,Dixon,Thornton,912-570-2735,reed.thornton5@outlook.com,7482 Overlook Dr.,,Indianapolis,IN,43634,5
C00000678,Female,1953-05-28,28,5,1953,1953-05-28,66,327-81-1058,Alexia,Mariana,Vega,368-896-7166,alexia.mariana.vega@gmail.com,7462 South Newcastle Ave.,,Charleston,SC,43895,39
C00000679,Male,1960-03-19,19,3,1960,1960-03-19,59,273-55-5333,Enzo,Everardo,Mccarthy,934-680-7022,enzo.mccarthy6@gmail.com,346 Indian Spring Drive,,Washington,DC,43925,8
C00000680,Female,1960-05-09,9,5,1960,1960-05-09,59,997-84-1271,Kathryn,Danielle,Sutton,880-300-4045,kathryn.sutton@outlook.com,236 Euclid Street,,Washington,DC,47015,8
C00000681,Male,1997-01-15,15,1,1997,1997-01-15,23,212-11-7372,Sergio,Jimmie,Mann,972-144-0926,sergio.mann7@hotmail.com,37 Ramblewood Court,,Louisville,KY,48493,15
C00000682,Male,1999-10-21,21,10,1999,1999-10-21,20,103-06-0427,Jett,Jovany,Zimmerman,144-771-4161,jett.zimmerman7@outlook.com,943 Lakeview Street,,Albuquerque,NM,49124,18
C00000683,Female,1965-08-29,29,8,1965,1965-08-29,54,846-91-7115,Paislee,Jenna,Cohen,914-264-6852,paislee.cohen8@yahoo.com,30 Indian Spring Street,,Yonkers,NY,10709,76
C00000684,Female,1996-04-10,10,4,1996,1996-04-10,23,316-03-5406,Selena,Shelby,Jennings,813-884-2951,selena.jennings@gmail.com,207C Lake Forest Ave.,,Columbus,OH,44102,3
C00000685,Female,1950-12-13,13,12,1950,1950-12-13,69,740-09-9031,Laura,Nina,Parks,634-231-9040,laura.parks9@gmail.com,9754 Alton St.,,Philadelphia,PA,45108,72
C00000686,Female,1991-10-03,3,10,1991,1991-10-03,28,445-64-6780,Annie,Madeleine,Mcdaniel,628-210-0276,annie.mcdaniel@outlook.com,296 Beacon Ave.,,Birmingham,AL,47002,32
C00000687,Male,1995-01-28,28,1,1995,1995-01-28,25,307-05-9508,Thiago,Karsten,Erickson,791-119-8698,thiago.erickson@gmail.com,631 Ridgewood Drive,,Birmingham,AL,46105,32
C00000688,Male,1974-05-04,4,5,1974,1974-05-04,45,864-54-9807,Kyrie,Kasyn,Fletcher,212-157-9258,kyrie.fletcher@outlook.com,7501 Lilac Lane,,New York City,NY,10109,1
C00000689,Male,1984-08-02,2,8,1984,1984-08-02,35,347-31-7383,Ronan,Kekoa,Mckinney,488-626-2509,ronan.mckinney@gmail.com,647 Oak Street,,Los Angeles,CA,40870,70
C00000690,Male,1962-11-07,7,11,1962,1962-11-07,57,535-19-3130,Cohen,Osmar,Page,304-650-1033,cohen.page43@hotmail.com,576 Brookside St.,,Bridgeport,CT,43336,38
C00000691,Female,1964-01-13,13,1,1964,1964-01-13,56,568-63-6045,Nyla,Elliana,Watts,703-003-4486,nyla.watts3@gmail.com,9 La Sierra St.,,Bridgeport,CT,47627,38
C00000692,Female,1956-01-11,11,1,1956,1956-01-11,64,516-08-7261,Catalina,Amina,Barker,262-789-6371,catalina.barker2@gmail.com,138 Fieldstone Drive,,Chicago,IL,49459,74
C00000693,Male,1955-03-17,17,3,1955,1955-03-17,64,955-36-8550,Colt,Ozzy,Dawson,240-817-4879,colt.dawson2@outlook.com,328 Birchwood St.,,Chicago,IL,43125,74
C00000694,Male,1956-02-28,28,2,1956,1956-02-28,63,136-71-7965,Erik,Patton,Joseph,343-180-6235,erik.patton.joseph@gmail.com,9063 South Greenrose Rd.,,Newark,NJ,48330,29
C00000695,Male,1975-06-27,27,6,1975,1975-06-27,44,862-28-4598,Trenton,Shia,Marquez,555-810-6812,trenton.marquez@gmail.com,7583 La Sierra Road,,Anchorage,AK,48858,28
C00000696,Female,1972-12-01,1,12,1972,1972-12-01,47,563-93-0944,Kayleigh,Amiyah,Norris,954-381-4123,kayleigh.norris@outlook.com,438 North Fairfield Street,,Anchorage,AK,43445,28
C00000697,Male,1994-05-01,1,5,1994,1994-05-01,25,110-34-7664,Jared,Tru,Reeves,212-258-7890,jared.reeves5@hotmail.com,8352 Foxrun Ave.,,New York City,NY,10035,1
C00000698,Male,1974-02-27,27,2,1974,1974-02-27,45,706-06-7786,Walker,Tye,Klein,585-884-5598,walker.klein67@outlook.com,687 Peachtree Ave.,,Rochester,NY,14609,75
C00000699,Female,1942-04-22,22,4,1942,1942-04-22,77,704-74-7662,Sloane,Chelsea,Vaughn,647-201-6786,sloane.vaughn@yahoo.com,98 Atlantic Ave.,,Honolulu,HI,44453,26
C00000700,Male,1949-11-20,20,11,1949,1949-11-20,70,685-02-0638,Landen,Tylen,Espinoza,857-578-4130,landen.espinoza@gmail.com,2 Wall Dr.,,Portland,OR,48136,12
C00000702,Female,1988-11-07,7,11,1988,1988-11-07,31,369-39-2657,Kamila,Joanna,Vazquez,842-756-4849,kamila.vazquez@gmail.com,842 River St.,,Des Moines,IA,41416,31
C00000703,Male,1979-04-26,26,4,1979,1979-04-26,40,772-44-6755,Alexis,Zayan,Baldwin,435-038-5445,alexis.baldwin@outlook.com,7076 East Linda Dr.,,Charlotte,NC,43064,4
C00000704,Male,1995-05-01,1,5,1995,1995-05-01,24,486-94-3503,Nash,Zylen,Moran,438-806-1962,nash.moran@gmail.com,2 Halifax Drive,,Houston,TX,47800,54
C00000705,Male,1958-12-10,10,12,1958,1958-12-10,61,165-68-8758,Jaylen,Ahmari,Love,862-996-9366,jaylen.love@outlook.com,140 East Longfellow Court,,Atlanta,GA,41577,19
C00000706,Male,1968-08-05,5,8,1968,1968-08-05,51,364-78-3176,Gregory,Akiva,Robbins,212-584-1775,gregory.robbins@gmail.com,234 Jones Street,Unit 1A,New York City,NY,10150,1
C00000707,Male,1961-12-14,14,12,1961,1961-12-14,58,884-40-1676,Emanuel,Antwon,Higgins,212-323-6386,emanuel.higgins@hotmail.com,21 Brewery Ave.,,New York City,NY,10150,1
C00000708,Female,1997-11-27,27,11,1997,1997-11-27,22,340-25-0374,Lia,Jada,Holt,716-709-7766,lia.holt@gmail.com,97 Carriage Dr.,,Buffalo,NY,14205,50
C00000709,Male,1954-12-29,29,12,1954,1954-12-29,65,198-34-0133,Killian,Breckin,Ball,212-828-9036,killian.ball4@gmail.com,62 Canal Ave.,,New York City,NY,10114,1
C00000710,Male,1945-11-28,28,11,1945,1945-11-28,74,423-50-5098,Allen,Camari,Cortez,424-700-9334,allen.cortez5@outlook.com,40 College Dr.,,Minneapolis,MN,47667,23
C00000711,Female,1983-08-16,16,8,1983,1983-08-16,36,704-97-5207,Haven,Lexi,Schwartz,508-056-6464,haven.lexi.schwartz@gmail.com,9650 Orchard St.,,Worcester,MA,1603,48
C00000712,Male,1982-12-04,4,12,1982,1982-12-04,37,558-20-4702,Atticus,Crue,Le,466-804-7095,atticus.le6@gmail.com,638 N. 3rd Ave.,,Houston,TX,44825,54
C00000713,Female,2000-03-29,29,3,2000,2000-03-29,19,869-33-9702,Rowan,Katie,Steele,240-698-9725,rowan.steele@outlook.com,68 Highland St.,,Kansas City,MO,47471,20
C00000714,Male,1990-10-08,8,10,1990,1990-10-08,29,182-95-8261,Desmond,Devante,Griffith,163-034-9224,desmond.griffith7@hotmail.com,498 Albany Street,,Des Moines,IA,48004,31
C00000715,Female,1972-01-15,15,1,1972,1972-01-15,48,536-96-8822,Ashlyn,Maddison,Benson,212-959-6593,ashlyn.benson7@outlook.com,93 Hilltop St.,,New York City,NY,10031,1
C00000716,Female,1974-12-04,4,12,1974,1974-12-04,45,366-77-6972,Christina,Fatima,Neal,212-147-0378,christina.neal8@yahoo.com,7919 Maple Drive,,New York City,NY,10101,1
C00000717,Male,1988-05-02,2,5,1988,1988-05-02,31,144-97-5226,Shawn,Jeter,Bowen,884-298-5997,shawn.bowen@gmail.com,655 Old Rockcrest Drive,,Houston,TX,46892,54
C00000718,Female,1980-02-28,28,2,1980,1980-02-28,39,773-29-8008,Amber,Vera,Dominguez,890-060-5420,amber.dominguez9@gmail.com,38 Albany Dr.,,Houston,TX,41216,54
C00000719,Male,1994-08-09,9,8,1994,1994-08-09,25,435-10-3860,Grady,Kaydon,Sharp,158-304-0985,grady.sharp@outlook.com,7269 Airport Ave.,,San Diego,CA,42019,46
C00000720,Male,1974-09-06,6,9,1974,1974-09-06,45,786-91-2154,Quinn,Loyal,Cummings,609-030-3298,quinn.cummings@gmail.com,9354 Birchwood St.,,Newark,NJ,44549,29
C00000721,Male,1960-02-15,15,2,1960,1960-02-15,59,668-23-4714,Frank,Sultan,Ramsey,762-518-8161,frank.ramsey@outlook.com,765 N. Indian Summer Ave.,,Wilmington,DE,47584,43
C00000722,Female,1990-11-25,25,11,1990,1990-11-25,29,868-46-0686,Myla,Malia,Horton,103-944-1294,myla.horton@gmail.com,545 Dunbar Street,Unit 8,Nashua,NH,42373,62
C00000723,Female,1977-07-26,26,7,1977,1977-07-26,42,537-89-0184,Addilyn,Lilah,Terry,626-032-3807,addilyn.terry43@hotmail.com,708 Gulf St.,,Portland,OR,41660,12
C00000724,Female,1973-02-02,2,2,1973,1973-02-02,47,621-81-9929,Erin,Madilyn,Wolfe,617-019-9325,erin.wolfe3@gmail.com,8735 E. Bishop St.,,Newton,MA,2466,65
C00000725,Male,1976-12-11,11,12,1976,1976-12-11,43,630-32-7402,Fabian,Taylen,Hardy,585-675-5467,fabian.hardy2@gmail.com,27 Beaver Ridge Dr.,,Rochester,NY,14610,75
C00000726,Male,1955-02-13,13,2,1955,1955-02-13,64,655-38-3460,Dakota,Virgil,Swanson,522-871-5354,dakota.swanson2@outlook.com,761 Shub Farm Ave.,,Baltimore,MD,44030,16
C00000727,Female,1950-07-20,20,7,1950,1950-07-20,69,716-21-7904,Alison,Amanda,Hale,827-787-2646,alison.amanda.hale@gmail.com,870 Liberty Drive,,Birmingham,AL,40507,32
C00000728,Male,1952-01-20,20,1,1952,1952-01-20,68,646-91-8705,Roberto,Yehoshua,Barber,311-450-8401,roberto.barber@gmail.com,891 3rd St.,,Birmingham,AL,43836,32
C00000729,Female,1989-03-17,17,3,1989,1989-03-17,30,675-32-7315,Ainsley,Daniella,Lyons,184-018-6122,ainsley.lyons@outlook.com,408 Ridgeview Avenue,,Norwalk,CT,44302,63
C00000730,Male,1993-08-14,14,8,1993,1993-08-14,26,641-61-8634,Beckham,Zeppelin,Acosta,354-735-8175,beckham.acosta5@hotmail.com,875 Littleton Dr.,,Norwalk,CT,47273,63
C00000731,Female,1999-01-22,22,1,1999,1999-01-22,21,497-75-4406,Raelyn,Alexia,Graves,224-136-1888,raelyn.graves67@outlook.com,288 Clark Road,Unit 79,Chicago,IL,46984,74
C00000732,Male,1998-07-05,5,7,1998,1998-07-05,21,883-33-4547,Major,Baxter,Luna,460-365-4008,major.luna@yahoo.com,935 Glenwood St.,,Chicago,IL,48653,74
C00000733,Male,1998-07-28,28,7,1998,1998-07-28,21,277-58-6507,Skyler,Braedon,Chandler,422-003-4537,skyler.chandler@gmail.com,9798 Pendergast Court,,San Diego,CA,43739,46
C00000734,Female,2005-01-14,14,1,2005,2005-01-14,15,103-12-6118,Cadence,Kathryn,Haynes,127-697-9902,cadence.haynes@gmail.com,953 2nd Lane,,San Diego,CA,42039,46
C00000735,Male,1993-11-26,26,11,1993,1993-11-26,26,740-28-4354,Nehemiah,Deklin,Blair,212-455-2542,nehemiah.blair@outlook.com,9733 E. Young St.,,New York City,NY,10155,1
