column_a,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year_,month_,day_,date_,fulldate,fulltime,fulldatewithtime
702,T01028005,A00003510,Debit,Cash Withdrawal,300.0,22070.3,,,,2013,3,8,2013-03-08,2013-03-08,14:22:09,2013-03-08T14:22:09
703,T00374592,A00001276,Credit,Credit in Cash,6774.0,31429.4,,,,2013,3,8,2013-03-08,2013-03-08,09:02:57,2013-03-08T09:02:57
704,T00375033,A00001276,Debit,Cash Withdrawal,2200.0,29229.4,,,,2013,3,8,2013-03-08,2013-03-08,12:17:05,2013-03-08T12:17:05
705,T01091934,A00003734,Credit,Credit in Cash,1000.0,1000.0,,,,2013,3,8,2013-03-08,2013-03-08,16:43:41,2013-03-08T16:43:41
706,T00699589,A00002393,Debit,Cash Withdrawal,2500.0,25486.9,,,,2013,3,8,2013-03-08,2013-03-08,12:08:36,2013-03-08T12:08:36
707,T00882364,A00003007,Credit,Credit in Cash,22452.0,46676.7,,,,2013,3,8,2013-03-08,2013-03-08,08:20:17,2013-03-08T08:20:17
708,T00275678,A00000944,Credit,Credit in Cash,16927.0,16927.0,,,,2013,3,8,2013-03-08,2013-03-08,14:16:29,2013-03-08T14:16:29
709,T00275675,A00000944,Credit,Credit in Cash,500.0,17427.0,,,,2013,3,8,2013-03-08,2013-03-08,13:44:27,2013-03-08T13:44:27
710,T00716041,A00002453,Credit,Credit in Cash,400.0,400.0,,,,2013,3,8,2013-03-08,2013-03-08,11:23:07,2013-03-08T11:23:07
711,T00251236,A00000862,Credit,Collection from Another Bank,44333.0,78305.2,,State Street Corp.,2834439.0,2013,3,8,2013-03-08,2013-03-08,12:51:06,2013-03-08T12:51:06
712,T03402667,A00011295,Credit,Credit in Cash,18347.0,41552.6,,,,2013,3,8,2013-03-08,2013-03-08,14:19:15,2013-03-08T14:19:15
713,T00929611,A00003168,Credit,Collection from Another Bank,6303.0,7303.0,Old Age Pension,JPMorgan Chase,54928976.0,2013,3,8,2013-03-08,2013-03-08,11:38:09,2013-03-08T11:38:09
714,T00710437,A00002429,Credit,Credit in Cash,5100.0,20309.0,,,,2013,3,8,2013-03-08,2013-03-08,14:32:07,2013-03-08T14:32:07
715,T00269815,A00000925,Credit,Credit in Cash,18500.0,19000.0,,,,2013,3,9,2013-03-09,2013-03-09,14:06:56,2013-03-09T14:06:56
716,T00298981,A00001019,Credit,Credit in Cash,19746.0,44725.4,,,,2013,3,9,2013-03-09,2013-03-09,10:45:27,2013-03-09T10:45:27
717,T01344903,A00004596,Credit,Credit in Cash,700.0,700.0,,,,2013,3,9,2013-03-09,2013-03-09,16:30:18,2013-03-09T16:30:18
718,T00293962,A00001005,Credit,Collection from Another Bank,34483.0,34783.0,,TD Bank,48252707.0,2013,3,9,2013-03-09,2013-03-09,14:17:25,2013-03-09T14:17:25
719,T00332447,A00001132,Credit,Collection from Another Bank,48098.0,85542.1,,Capital One,32223415.0,2013,3,9,2013-03-09,2013-03-09,08:42:04,2013-03-09T08:42:04
720,T00259750,A00000890,Credit,Credit in Cash,7041.0,25505.0,,,,2013,3,9,2013-03-09,2013-03-09,14:09:14,2013-03-09T14:09:14
721,T00727884,A00002489,Credit,Credit in Cash,900.0,900.0,,,,2013,3,9,2013-03-09,2013-03-09,15:59:13,2013-03-09T15:59:13
722,T02442701,A00008051,Debit,Cash Withdrawal,700.0,25540.0,,,,2013,3,9,2013-03-09,2013-03-09,08:46:32,2013-03-09T08:46:32
723,T00858387,A00002926,Credit,Credit in Cash,10584.0,30816.0,,,,2013,3,9,2013-03-09,2013-03-09,09:36:34,2013-03-09T09:36:34
724,T01208389,A00004134,Credit,Credit in Cash,9556.0,10056.0,,,,2013,3,9,2013-03-09,2013-03-09,16:20:30,2013-03-09T16:20:30
725,T00810833,A00002763,Credit,Credit in Cash,31986.0,65221.0,,,,2013,3,9,2013-03-09,2013-03-09,08:57:59,2013-03-09T08:57:59
726,T01091937,A00003734,Credit,Credit in Cash,4939.0,5939.0,,,,2013,3,9,2013-03-09,2013-03-09,15:11:59,2013-03-09T15:11:59
727,T00063715,A00000212,Credit,Collection from Another Bank,49590.0,84632.1,,Goldman Sachs,58325630.0,2013,3,9,2013-03-09,2013-03-09,09:60:21,2013-03-09T09:60:21
728,T00581702,A00001979,Credit,Collection from Another Bank,3021.0,6942.0,,Bank of New York Mellon Corp.,38265723.0,2013,3,9,2013-03-09,2013-03-09,11:58:04,2013-03-09T11:58:04
729,T00494944,A00001688,Credit,Collection from Another Bank,5439.0,6239.0,Old Age Pension,TD Bank,99495708.0,2013,3,9,2013-03-09,2013-03-09,15:54:38,2013-03-09T15:54:38
730,T00771038,A00002632,Credit,Credit in Cash,14264.0,42261.3,,,,2013,3,9,2013-03-09,2013-03-09,10:33:27,2013-03-09T10:33:27
731,T00612714,A00002087,Debit,Cash Withdrawal,6500.0,27629.3,,,,2013,3,9,2013-03-09,2013-03-09,10:27:35,2013-03-09T10:27:35
732,T01084399,A00003704,Credit,Collection from Another Bank,6242.0,12984.0,Old Age Pension,JPMorgan Chase,11927444.0,2013,3,9,2013-03-09,2013-03-09,08:01:60,2013-03-09T08:01:60
733,T01080840,A00003691,Credit,Collection from Another Bank,6540.0,6940.0,Old Age Pension,Charles Schwab Corp.,86339687.0,2013,3,9,2013-03-09,2013-03-09,12:53:14,2013-03-09T12:53:14
734,T00622122,A00002122,Debit,Cash Withdrawal,28500.0,51440.0,,,,2013,3,9,2013-03-09,2013-03-09,08:32:38,2013-03-09T08:32:38
735,T00849720,A00002895,Credit,Credit in Cash,300.0,300.0,,,,2013,3,9,2013-03-09,2013-03-09,12:02:45,2013-03-09T12:02:45
736,T00192099,A00000652,Credit,Credit in Cash,13851.0,40508.6,,,,2013,3,9,2013-03-09,2013-03-09,08:04:20,2013-03-09T08:04:20
737,T01021464,A00003487,Debit,Cash Withdrawal,3800.0,30782.6,,,,2013,3,9,2013-03-09,2013-03-09,14:43:19,2013-03-09T14:43:19
738,T01117250,A00003818,Credit,Credit in Cash,17366.0,50637.2,,,,2013,3,9,2013-03-09,2013-03-09,15:57:35,2013-03-09T15:57:35
739,T00655711,A00002241,Credit,Credit in Cash,8700.0,20484.0,,,,2013,3,10,2013-03-10,2013-03-10,16:21:52,2013-03-10T16:21:52
740,T00695723,A00002379,Credit,Credit in Cash,5072.0,24899.9,,,,2013,3,10,2013-03-10,2013-03-10,14:42:23,2013-03-10T14:42:23
741,T02350078,A00007753,Debit,Cash Withdrawal,12000.0,35385.6,,,,2013,3,10,2013-03-10,2013-03-10,13:56:27,2013-03-10T13:56:27
742,T00242557,A00000830,Credit,Credit in Cash,2100.0,18923.0,,,,2013,3,10,2013-03-10,2013-03-10,16:25:35,2013-03-10T16:25:35
743,T00135817,A00000456,Credit,Collection from Another Bank,47831.0,85912.9,,JPMorgan Chase,95670407.0,2013,3,10,2013-03-10,2013-03-10,12:48:52,2013-03-10T12:48:52
744,T00775971,A00002647,Credit,Credit in Cash,12015.0,24465.1,,,,2013,3,10,2013-03-10,2013-03-10,16:15:05,2013-03-10T16:15:05
745,T00776274,A00002647,Credit,Credit in Cash,1600.0,26065.1,,,,2013,3,10,2013-03-10,2013-03-10,08:51:16,2013-03-10T08:51:16
746,T00538175,A00001830,Credit,Credit in Cash,7700.0,20238.0,,,,2013,3,10,2013-03-10,2013-03-10,08:45:54,2013-03-10T08:45:54
747,T00571259,A00001944,Credit,Credit in Cash,17980.0,18680.0,,,,2013,3,10,2013-03-10,2013-03-10,14:27:18,2013-03-10T14:27:18
748,T01239177,A00004240,Debit,Cash Withdrawal,14300.0,41620.0,,,,2013,3,10,2013-03-10,2013-03-10,16:50:45,2013-03-10T16:50:45
749,T00968616,A00003302,Credit,Collection from Another Bank,3008.0,3708.0,,Bank of America,24482953.0,2013,3,10,2013-03-10,2013-03-10,11:48:57,2013-03-10T11:48:57
750,T00577122,A00001965,Credit,Credit in Cash,12200.0,12800.0,,,,2013,3,10,2013-03-10,2013-03-10,13:03:40,2013-03-10T13:03:40
751,T01657645,A00005622,Debit,Cash Withdrawal,14900.0,43323.2,,,,2013,3,10,2013-03-10,2013-03-10,10:01:27,2013-03-10T10:01:27
752,T00749326,A00002555,Credit,Credit in Cash,1100.0,20122.0,,,,2013,3,10,2013-03-10,2013-03-10,08:04:11,2013-03-10T08:04:11
753,T00749329,A00002555,Credit,Credit in Cash,19022.0,19022.0,,,,2013,3,10,2013-03-10,2013-03-10,12:44:60,2013-03-10T12:44:60
754,T00789772,A00002694,Credit,Credit in Cash,17585.0,18285.0,,,,2013,3,10,2013-03-10,2013-03-10,11:32:40,2013-03-10T11:32:40
755,T00294997,A00001006,Credit,Credit in Cash,11300.0,16037.0,,,,2013,3,10,2013-03-10,2013-03-10,14:60:16,2013-03-10T14:60:16
756,T00256852,A00000882,Credit,Credit in Cash,11587.0,11887.0,,,,2013,3,10,2013-03-10,2013-03-10,13:35:16,2013-03-10T13:35:16
757,T00708084,A00002425,Credit,Credit in Cash,8905.0,26728.5,,,,2013,3,10,2013-03-10,2013-03-10,15:57:10,2013-03-10T15:57:10
758,T00594017,A00002023,Credit,Credit in Cash,23524.0,49963.7,,,,2013,3,10,2013-03-10,2013-03-10,12:07:37,2013-03-10T12:07:37
759,T00073950,A00000244,Credit,Credit in Cash,10100.0,14872.0,,,,2013,3,10,2013-03-10,2013-03-10,10:01:58,2013-03-10T10:01:58
760,T00110786,A00000374,Debit,Cash Withdrawal,11900.0,33150.6,,,,2013,3,10,2013-03-10,2013-03-10,16:45:59,2013-03-10T16:45:59
761,T01049884,A00003592,Credit,Collection from Another Bank,6007.0,18668.0,Old Age Pension,U.S. Bancorp,73166322.0,2013,3,10,2013-03-10,2013-03-10,08:18:50,2013-03-10T08:18:50
762,T02776158,A00009188,Credit,Credit in Cash,3700.0,17210.0,,,,2013,3,10,2013-03-10,2013-03-10,12:22:58,2013-03-10T12:22:58
763,T00847084,A00002884,Credit,Credit in Cash,8300.0,15228.5,,,,2013,3,10,2013-03-10,2013-03-10,08:36:39,2013-03-10T08:36:39
764,T00092883,A00000317,Credit,Credit in Cash,800.0,800.0,,,,2013,3,10,2013-03-10,2013-03-10,12:20:49,2013-03-10T12:20:49
765,T00092886,A00000317,Credit,Collection from Another Bank,5922.0,6722.0,Old Age Pension,Bank of America,16824597.0,2013,3,10,2013-03-10,2013-03-10,16:48:01,2013-03-10T16:48:01
766,T00696165,A00002379,Debit,Cash Withdrawal,2600.0,22299.9,,,,2013,3,11,2013-03-11,2013-03-11,16:15:19,2013-03-11T16:15:19
767,T00026048,A00000086,Credit,Collection from Another Bank,3243.0,4043.0,,Capital One,93896942.0,2013,3,11,2013-03-11,2013-03-11,13:01:20,2013-03-11T13:01:20
768,T00029110,A00000096,Credit,Collection from Another Bank,44221.0,45321.0,,Wells Fargo & Co.,68241083.0,2013,3,11,2013-03-11,2013-03-11,13:19:34,2013-03-11T13:19:34
769,T00333669,A00001134,Credit,Credit in Cash,8200.0,20570.0,,,,2013,3,11,2013-03-11,2013-03-11,15:13:43,2013-03-11T15:13:43
770,T00649066,A00002219,Credit,Credit in Cash,400.0,400.0,,,,2013,3,11,2013-03-11,2013-03-11,13:00:26,2013-03-11T13:00:26
771,T00237652,A00000813,Credit,Collection from Another Bank,12154.0,25443.5,,TD Bank,19537103.0,2013,3,11,2013-03-11,2013-03-11,14:12:44,2013-03-11T14:12:44
772,T01190755,A00004078,Credit,Credit in Cash,23736.0,50272.0,,,,2013,3,11,2013-03-11,2013-03-11,09:14:12,2013-03-11T09:14:12
773,T00147446,A00000494,Credit,Credit in Cash,400.0,400.0,,,,2013,3,11,2013-03-11,2013-03-11,13:37:09,2013-03-11T13:37:09
774,T00511267,A00001750,Credit,Credit in Cash,24863.0,48340.0,,,,2013,3,11,2013-03-11,2013-03-11,12:23:52,2013-03-11T12:23:52
775,T00858266,A00002925,Debit,Cash Withdrawal,1900.0,21182.4,,,,2013,3,11,2013-03-11,2013-03-11,14:14:06,2013-03-11T14:14:06
776,T00171815,A00000576,Credit,Collection from Another Bank,6207.0,19570.7,Old Age Pension,State Street Corp.,30300313.0,2013,3,11,2013-03-11,2013-03-11,15:15:36,2013-03-11T15:15:36
777,T00887177,A00003026,Credit,Credit in Cash,20740.0,21140.0,,,,2013,3,11,2013-03-11,2013-03-11,13:32:36,2013-03-11T13:32:36
778,T00756207,A00002581,Credit,Credit in Cash,500.0,500.0,,,,2013,3,11,2013-03-11,2013-03-11,15:18:18,2013-03-11T15:18:18
779,T00506839,A00001731,Credit,Collection from Another Bank,4758.0,9716.0,Old Age Pension,Wells Fargo & Co.,89825009.0,2013,3,11,2013-03-11,2013-03-11,11:10:25,2013-03-11T11:10:25
780,T00846796,A00002884,Credit,Credit in Cash,5810.0,21038.5,,,,2013,3,11,2013-03-11,2013-03-11,11:54:49,2013-03-11T11:54:49
781,T00204966,A00000697,Credit,Credit in Cash,22067.0,22267.0,,,,2013,3,11,2013-03-11,2013-03-11,08:53:37,2013-03-11T08:53:37
782,T00253163,A00000866,Debit,Cash Withdrawal,8400.0,35572.3,,,,2013,3,11,2013-03-11,2013-03-11,10:27:52,2013-03-11T10:27:52
783,T00252647,A00000866,Credit,Credit in Cash,12644.0,43972.3,,,,2013,3,11,2013-03-11,2013-03-11,15:02:56,2013-03-11T15:02:56
784,T00184684,A00000627,Credit,Credit in Cash,22349.0,46059.5,,,,2013,3,11,2013-03-11,2013-03-11,12:38:28,2013-03-11T12:38:28
785,T00491816,A00001678,Credit,Credit in Cash,23116.0,23316.0,,,,2013,3,11,2013-03-11,2013-03-11,08:15:45,2013-03-11T08:15:45
786,T01736610,A00005891,Credit,Collection from Another Bank,32594.0,61609.6,,Bank of America,51054984.0,2013,3,12,2013-03-12,2013-03-12,13:17:07,2013-03-12T13:17:07
787,T00034884,A00000112,Credit,Credit in Cash,200.0,200.0,,,,2013,3,12,2013-03-12,2013-03-12,08:37:01,2013-03-12T08:37:01
788,T00451893,A00001536,Credit,Collection from Another Bank,25609.0,51649.0,,TD Bank,51120805.0,2013,3,12,2013-03-12,2013-03-12,08:44:56,2013-03-12T08:44:56
789,T00237946,A00000813,Credit,Credit in Cash,700.0,26143.5,,,,2013,3,12,2013-03-12,2013-03-12,12:58:05,2013-03-12T12:58:05
790,T01074957,A00003674,Credit,Credit in Cash,1000.0,1000.0,,,,2013,3,12,2013-03-12,2013-03-12,12:29:59,2013-03-12T12:29:59
791,T01183179,A00004055,Credit,Credit in Cash,20281.0,43883.1,,,,2013,3,12,2013-03-12,2013-03-12,14:58:20,2013-03-12T14:58:20
792,T00671440,A00002293,Credit,Collection from Another Bank,6745.0,7445.0,Old Age Pension,Citigroup,62203752.0,2013,3,12,2013-03-12,2013-03-12,15:30:06,2013-03-12T15:30:06
793,T00537464,A00001829,Credit,Credit in Cash,7429.0,8329.0,,,,2013,3,12,2013-03-12,2013-03-12,08:45:16,2013-03-12T08:45:16
794,T00394000,A00001338,Debit,Cash Withdrawal,2400.0,30975.5,,,,2013,3,12,2013-03-12,2013-03-12,09:26:32,2013-03-12T09:26:32
795,T00782001,A00002666,Credit,Collection from Another Bank,2901.0,3501.0,,Goldman Sachs,69472062.0,2013,3,12,2013-03-12,2013-03-12,13:54:10,2013-03-12T13:54:10
796,T00127570,A00000428,Credit,Collection from Another Bank,6614.0,6814.0,Old Age Pension,Bank of America,71194147.0,2013,3,12,2013-03-12,2013-03-12,09:28:12,2013-03-12T09:28:12
797,T00117087,A00000395,Credit,Credit in Cash,400.0,400.0,,,,2013,3,12,2013-03-12,2013-03-12,10:55:02,2013-03-12T10:55:02
798,T00359514,A00001222,Credit,Collection from Another Bank,6310.0,13320.0,Old Age Pension,Morgan Stanley,77489798.0,2013,3,12,2013-03-12,2013-03-12,16:29:53,2013-03-12T16:29:53
799,T00754235,A00002574,Credit,Credit in Cash,14319.0,32677.0,,,,2013,3,12,2013-03-12,2013-03-12,12:16:27,2013-03-12T12:16:27
800,T00689830,A00002357,Credit,Collection from Another Bank,6434.0,20151.6,Old Age Pension,PNC Financial Services,34144538.0,2013,3,12,2013-03-12,2013-03-12,11:20:54,2013-03-12T11:20:54
801,T00725754,A00002484,Credit,Credit in Cash,14779.0,42997.3,,,,2013,3,12,2013-03-12,2013-03-12,10:05:41,2013-03-12T10:05:41
802,T00707248,A00002423,Credit,Collection from Another Bank,5671.0,6071.0,Old Age Pension,Bank of New York Mellon Corp.,2074182.0,2013,3,12,2013-03-12,2013-03-12,12:57:41,2013-03-12T12:57:41
803,T00565657,A00001926,Credit,Credit in Cash,4507.0,26689.6,,,,2013,3,12,2013-03-12,2013-03-12,08:35:55,2013-03-12T08:35:55
804,T00599192,A00002039,Credit,Credit in Cash,300.0,300.0,,,,2013,3,12,2013-03-12,2013-03-12,15:38:59,2013-03-12T15:38:59
805,T00857976,A00002925,Credit,Credit in Cash,6446.0,27628.4,,,,2013,3,12,2013-03-12,2013-03-12,12:03:59,2013-03-12T12:03:59
806,T00989749,A00003374,Credit,Credit in Cash,24784.0,24984.0,,,,2013,3,12,2013-03-12,2013-03-12,12:04:05,2013-03-12T12:04:05
807,T00207267,A00000704,Credit,Credit in Cash,17477.0,47570.3,,,,2013,3,12,2013-03-12,2013-03-12,16:30:56,2013-03-12T16:30:56
808,T02242713,A00007401,Credit,Collection from Another Bank,20236.0,21336.0,,Capital One,66487163.0,2013,3,12,2013-03-12,2013-03-12,13:02:28,2013-03-12T13:02:28
809,T00000279,A00000002,Credit,Collection from Another Bank,20236.0,21336.0,,Capital One,66487163.0,2013,3,12,2013-03-12,2013-03-12,10:24:17,2013-03-12T10:24:17
810,T00477641,A00001628,Credit,Collection from Another Bank,4276.0,13562.1,Old Age Pension,Bank of New York Mellon Corp.,15916598.0,2013,3,12,2013-03-12,2013-03-12,08:21:32,2013-03-12T08:21:32
811,T00309327,A00001054,Credit,Credit in Cash,9650.0,10450.0,,,,2013,3,12,2013-03-12,2013-03-12,13:31:14,2013-03-12T13:31:14
812,T00307764,A00001050,Credit,Collection from Another Bank,25317.0,26317.0,,Charles Schwab Corp.,2865469.0,2013,3,12,2013-03-12,2013-03-12,12:21:18,2013-03-12T12:21:18
813,T01050257,A00003593,Credit,Credit in Cash,15787.0,15987.0,,,,2013,3,12,2013-03-12,2013-03-12,11:60:59,2013-03-12T11:60:59
814,T00796073,A00002712,Credit,Credit in Cash,400.0,400.0,,,,2013,3,12,2013-03-12,2013-03-12,11:27:00,2013-03-12T11:27:00
815,T00758170,A00002585,Credit,Credit in Cash,4200.0,20201.0,,,,2013,3,12,2013-03-12,2013-03-12,13:19:50,2013-03-12T13:19:50
816,T01121966,A00003834,Credit,Credit in Cash,13875.0,35084.7,,,,2013,3,12,2013-03-12,2013-03-12,16:56:46,2013-03-12T16:56:46
817,T00101685,A00000346,Debit,Cash Withdrawal,7900.0,34032.0,,,,2013,3,12,2013-03-12,2013-03-12,15:33:37,2013-03-12T15:33:37
818,T00083661,A00000280,Credit,Credit in Cash,12043.0,30605.3,,,,2013,3,12,2013-03-12,2013-03-12,08:59:30,2013-03-12T08:59:30
819,T00711851,A00002434,Credit,Credit in Cash,4391.0,19994.6,,,,2013,3,12,2013-03-12,2013-03-12,08:60:14,2013-03-12T08:60:14
820,T00490780,A00001675,Credit,Collection from Another Bank,4327.0,9767.7,Old Age Pension,JPMorgan Chase,50350195.0,2013,3,12,2013-03-12,2013-03-12,15:60:12,2013-03-12T15:60:12
821,T00048643,A00000163,Credit,Collection from Another Bank,6698.0,14296.0,Old Age Pension,State Street Corp.,76209622.0,2013,3,13,2013-03-13,2013-03-13,15:27:49,2013-03-13T15:27:49
822,T00034887,A00000112,Credit,Collection from Another Bank,6582.0,6782.0,Old Age Pension,Citigroup,24612278.0,2013,3,13,2013-03-13,2013-03-13,10:38:26,2013-03-13T10:38:26
823,T00037883,A00000123,Credit,Credit in Cash,200.0,200.0,,,,2013,3,13,2013-03-13,2013-03-13,14:39:57,2013-03-13T14:39:57
824,T00142153,A00000477,Credit,Credit in Cash,16392.0,34697.6,,,,2013,3,13,2013-03-13,2013-03-13,12:33:03,2013-03-13T12:33:03
825,T00785193,A00002676,Credit,Credit in Cash,15263.0,34048.3,,,,2013,3,13,2013-03-13,2013-03-13,15:30:28,2013-03-13T15:30:28
826,T03314627,A00011013,Credit,Collection from Another Bank,42244.0,42844.0,,State Street Corp.,45816707.0,2013,3,13,2013-03-13,2013-03-13,15:56:18,2013-03-13T15:56:18
827,T02910390,A00009640,Credit,Collection from Another Bank,19106.0,19106.0,,Bank of New York Mellon Corp.,13876933.0,2013,3,13,2013-03-13,2013-03-13,11:17:46,2013-03-13T11:17:46
828,T02910387,A00009640,Credit,Credit in Cash,1100.0,20206.0,,,,2013,3,13,2013-03-13,2013-03-13,15:48:13,2013-03-13T15:48:13
829,T01256507,A00004296,Credit,Credit in Cash,18729.0,42865.2,,,,2013,3,13,2013-03-13,2013-03-13,13:31:48,2013-03-13T13:31:48
830,T00439038,A00001493,Credit,Collection from Another Bank,5009.0,15262.0,Old Age Pension,JPMorgan Chase,54522466.0,2013,3,13,2013-03-13,2013-03-13,16:55:20,2013-03-13T16:55:20
831,T00435765,A00001481,Credit,Collection from Another Bank,3098.0,7196.0,,JPMorgan Chase,21098941.0,2013,3,13,2013-03-13,2013-03-13,13:49:33,2013-03-13T13:49:33
832,T00811286,A00002763,Debit,Cash Withdrawal,18300.0,46921.0,,,,2013,3,13,2013-03-13,2013-03-13,12:05:59,2013-03-13T12:05:59
833,T00218881,A00000744,Credit,Collection from Another Bank,5740.0,6140.0,Old Age Pension,Wells Fargo & Co.,94336568.0,2013,3,13,2013-03-13,2013-03-13,09:52:15,2013-03-13T09:52:15
834,T00914521,A00003117,Credit,Collection from Another Bank,5355.0,6255.0,Old Age Pension,Bank of America,1493776.0,2013,3,13,2013-03-13,2013-03-13,13:50:04,2013-03-13T13:50:04
835,T00873125,A00002974,Credit,Credit in Cash,1100.0,1100.0,,,,2013,3,13,2013-03-13,2013-03-13,15:58:13,2013-03-13T15:58:13
836,T00618170,A00002110,Credit,Collection from Another Bank,3076.0,3676.0,,Charles Schwab Corp.,47164356.0,2013,3,13,2013-03-13,2013-03-13,16:29:47,2013-03-13T16:29:47
837,T00615784,A00002099,Debit,Cash Withdrawal,27200.0,55839.4,,,,2013,3,13,2013-03-13,2013-03-13,16:39:44,2013-03-13T16:39:44
838,T00660837,A00002256,Credit,Collection from Another Bank,4729.0,10170.9,Old Age Pension,JPMorgan Chase,59773492.0,2013,3,13,2013-03-13,2013-03-13,09:57:07,2013-03-13T09:57:07
839,T01036266,A00003545,Credit,Credit in Cash,20203.0,21103.0,,,,2013,3,13,2013-03-13,2013-03-13,13:44:03,2013-03-13T13:44:03
840,T00480217,A00001637,Credit,Collection from Another Bank,5718.0,17695.8,Old Age Pension,Bank of New York Mellon Corp.,45134812.0,2013,3,13,2013-03-13,2013-03-13,13:31:52,2013-03-13T13:31:52
841,T01142761,A00003909,Credit,Credit in Cash,24400.0,49058.6,,,,2013,3,13,2013-03-13,2013-03-13,08:15:39,2013-03-13T08:15:39
842,T00404593,A00001378,Credit,Credit in Cash,24419.0,25519.0,,,,2013,3,13,2013-03-13,2013-03-13,15:29:56,2013-03-13T15:29:56
843,T00716044,A00002453,Credit,Collection from Another Bank,3285.0,3685.0,,PNC Financial Services,70054560.0,2013,3,13,2013-03-13,2013-03-13,10:39:60,2013-03-13T10:39:60
844,T00796788,A00002714,Credit,Credit in Cash,1300.0,14200.0,,,,2013,3,13,2013-03-13,2013-03-13,14:57:31,2013-03-13T14:57:31
845,T00871634,A00002970,Credit,Credit in Cash,9658.0,29139.2,,,,2013,3,13,2013-03-13,2013-03-13,15:43:44,2013-03-13T15:43:44
846,T00757956,A00002585,Credit,Credit in Cash,14963.0,35164.0,,,,2013,3,13,2013-03-13,2013-03-13,13:36:49,2013-03-13T13:36:49
847,T00756210,A00002581,Credit,Credit in Cash,19653.0,20153.0,,,,2013,3,13,2013-03-13,2013-03-13,15:09:18,2013-03-13T15:09:18
848,T00622630,A00002124,Credit,Credit in Cash,21431.0,21931.0,,,,2013,3,13,2013-03-13,2013-03-13,09:10:13,2013-03-13T09:10:13
849,T00505243,A00001726,Credit,Credit in Cash,13967.0,45849.2,,,,2013,3,13,2013-03-13,2013-03-13,09:15:41,2013-03-13T09:15:41
850,T00846009,A00002881,Credit,Credit in Cash,6959.0,31361.7,,,,2013,3,13,2013-03-13,2013-03-13,11:07:17,2013-03-13T11:07:17
851,T01021123,A00003487,Credit,Credit in Cash,15914.0,46696.6,,,,2013,3,13,2013-03-13,2013-03-13,12:57:24,2013-03-13T12:57:24
852,T00094647,A00000322,Credit,Credit in Cash,16646.0,17646.0,,,,2013,3,13,2013-03-13,2013-03-13,13:42:53,2013-03-13T13:42:53
853,T00733694,A00002508,Credit,Credit in Cash,700.0,700.0,,,,2013,3,14,2013-03-14,2013-03-14,14:18:38,2013-03-14T14:18:38
854,T00174562,A00000588,Credit,Credit in Cash,1000.0,1000.0,,,,2013,3,14,2013-03-14,2013-03-14,16:43:02,2013-03-14T16:43:02
855,T00131925,A00000443,Credit,Collection from Another Bank,3058.0,6616.0,,Capital One,29172384.0,2013,3,14,2013-03-14,2013-03-14,08:31:22,2013-03-14T08:31:22
856,T00571552,A00001944,Credit,Credit in Cash,3000.0,21680.0,,,,2013,3,14,2013-03-14,2013-03-14,11:11:60,2013-03-14T11:11:60
857,T00122245,A00000411,Credit,Credit in Cash,18497.0,40336.2,,,,2013,3,14,2013-03-14,2013-03-14,12:57:46,2013-03-14T12:57:46
858,T00577581,A00001966,Debit,Cash Withdrawal,7500.0,34581.9,,,,2013,3,14,2013-03-14,2013-03-14,08:55:14,2013-03-14T08:55:14
859,T00577277,A00001966,Credit,Credit in Cash,20567.0,42081.9,,,,2013,3,14,2013-03-14,2013-03-14,14:48:53,2013-03-14T14:48:53
860,T00745025,A00002543,Credit,Collection from Another Bank,6148.0,13412.2,Old Age Pension,Bank of America,4203528.0,2013,3,14,2013-03-14,2013-03-14,09:57:44,2013-03-14T09:57:44
861,T02908691,A00009635,Credit,Collection from Another Bank,4470.0,13853.2,Old Age Pension,Bank of America,37906074.0,2013,3,14,2013-03-14,2013-03-14,10:13:53,2013-03-14T10:13:53
862,T01101122,A00003760,Debit,Cash Withdrawal,5200.0,30969.7,,,,2013,3,14,2013-03-14,2013-03-14,10:23:10,2013-03-14T10:23:10
863,T00727887,A00002489,Credit,Collection from Another Bank,5781.0,6681.0,Old Age Pension,State Street Corp.,23886204.0,2013,3,14,2013-03-14,2013-03-14,08:28:53,2013-03-14T08:28:53
864,T01313159,A00004484,Credit,Credit in Cash,18654.0,51006.9,,,,2013,3,14,2013-03-14,2013-03-14,16:29:26,2013-03-14T16:29:26
865,T01028507,A00003513,Credit,Credit in Cash,19078.0,19578.0,,,,2013,3,14,2013-03-14,2013-03-14,12:17:20,2013-03-14T12:17:20
866,T00167904,A00000562,Credit,Credit in Cash,1900.0,2200.0,,,,2013,3,14,2013-03-14,2013-03-14,13:06:36,2013-03-14T13:06:36
867,T00166984,A00000559,Credit,Collection from Another Bank,5672.0,5972.0,Old Age Pension,PNC Financial Services,74414402.0,2013,3,14,2013-03-14,2013-03-14,08:39:35,2013-03-14T08:39:35
868,T02135180,A00007231,Credit,Credit in Cash,500.0,500.0,,,,2013,3,14,2013-03-14,2013-03-14,08:49:60,2013-03-14T08:49:60
869,T00911507,A00003108,Credit,Credit in Cash,600.0,600.0,,,,2013,3,14,2013-03-14,2013-03-14,12:35:59,2013-03-14T12:35:59
870,T00699223,A00002393,Credit,Credit in Cash,10737.0,36223.9,,,,2013,3,14,2013-03-14,2013-03-14,10:50:29,2013-03-14T10:50:29
