date_received,complaint_id,rand_client,phonefinal,vru_line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time
2015-03-31,CR1308861,2310.0,553-357-7416,AA0209,35521.0,2.0,NE,AGENT,TOVA,15:44:23,16:00:25,00:16:02
2015-03-27,CR1304708,1258.0,547-629-7108,AA0203,35522.0,2.0,PS,AGENT,IDIT,13:33:19,13:50:03,00:16:44
2015-03-27,CR1304939,2487.0,999-029-8185,AA0203,35523.0,0.0,PS,AGENT,MICHAL,10:55:31,11:04:53,00:09:22
2015-03-27,CR1304629,5253.0,822-735-1933,AA0106,35524.0,2.0,PS,AGENT,TOVA,10:10:57,10:13:05,00:02:08
2015-03-26,CR1301672,2034.0,911-238-8842,AA0111,35525.0,0.0,TT,AGENT,ANAT,10:24:11,10:41:21,00:17:10
2015-03-26,CR1303627,127.0,231-192-1790,AA0213,35526.0,0.0,PS,AGENT,BENSION,10:35:31,10:56:26,00:20:55
2015-03-25,CR1301014,1938.0,508-228-7720,AA0105,35527.0,2.0,PS,AGENT,BENSION,16:15:10,16:33:19,00:18:09
2015-03-25,CR1300384,3116.0,503-884-3925,AA0205,35528.0,0.0,PS,AGENT,IDIT,14:41:17,14:52:35,00:11:18
2015-03-24,CR1299755,3598.0,128-717-3416,AA0201,35529.0,2.0,PS,AGENT,STEREN,14:01:57,14:19:00,00:17:03
2015-03-23,CR1296052,11126.0,212-895-0493,AA0209,35530.0,0.0,PS,AGENT,ZOHARI,14:41:15,15:00:05,00:18:50
2015-03-19,CR1290596,2192.0,212-325-1662,AA0105,35531.0,2.0,PS,AGENT,DARMON,10:10:27,10:18:07,00:07:40
2015-03-19,CR1291159,1950.0,678-731-5913,AA0205,35532.0,1.0,PS,AGENT,MORIAH,13:39:32,13:50:27,00:10:55
2015-03-19,CR1291323,1915.0,378-182-8122,AA0204,35533.0,2.0,NE,AGENT,ELI,16:20:39,16:31:26,00:10:47
2015-03-16,CR1285835,10303.0,743-363-3854,AA0215,35535.0,0.0,NW,AGENT,MIKI,16:56:23,17:06:11,00:09:48
2015-03-16,CR1284633,7.0,836-845-8120,AA0104,35536.0,0.0,NW,AGENT,AVNI,16:46:00,16:59:58,00:13:58
2015-03-13,CR1281150,4341.0,914-951-9533,AA0202,35537.0,2.0,PS,AGENT,MICHAL,09:35:18,09:46:02,00:10:44
2015-03-12,CR1279060,1853.0,212-517-3604,AA0205,35538.0,0.0,NW,AGENT,MIKI,13:49:59,13:55:18,00:05:19
2015-03-11,CR1278609,2278.0,914-912-6650,AA0115,35540.0,1.0,PS,AGENT,MICHAL,13:16:11,13:18:23,00:02:12
2015-03-11,CR1278856,4722.0,925-623-6228,AA0203,35541.0,2.0,PS,AGENT,YIFAT,13:45:03,13:46:27,00:01:24
2015-03-10,CR1277072,9569.0,891-137-8893,AA0214,35542.0,2.0,PS,AGENT,AVIDAN,13:56:52,14:00:33,00:03:41
2015-03-09,CR1273234,1470.0,212-539-2937,AA0215,35543.0,0.0,PS,AGENT,SHARON,11:02:06,11:19:33,00:17:27
2015-03-09,CR1273691,2447.0,436-341-7372,AA0107,35544.0,2.0,TT,AGENT,STEREN,12:30:05,12:30:07,00:00:02
2015-03-06,CR1272160,724.0,617-019-9325,AA0214,35546.0,0.0,PS,AGENT,IDIT,14:12:45,14:17:02,00:04:17
2015-03-05,CR1268482,13171.0,681-233-2553,AA0201,35547.0,0.0,PS,AGENT,SHARON,15:06:47,15:15:13,00:08:26
2015-03-05,CR1268542,5761.0,781-219-2760,AA0213,35549.0,0.0,NW,AGENT,IDIT,12:09:20,12:28:18,00:18:58
2015-03-05,CR1269653,1101.0,949-809-7698,AA0112,35550.0,0.0,TT,AGENT,GILI,14:23:47,14:34:21,00:10:34
2015-03-04,CR1266998,775.0,413-241-9716,AA0110,35551.0,2.0,NE,AGENT,NAAMA,14:11:05,14:13:35,00:02:30
2015-03-02,CR1262597,4430.0,901-547-4948,AA0110,35552.0,1.0,PS,AGENT,KAZAV,10:23:41,10:35:33,00:11:52
2015-03-02,CR1263228,4755.0,617-725-5993,AA0109,35553.0,2.0,PS,AGENT,KAZAV,16:00:23,16:01:04,00:00:41
2015-03-02,CR1262576,2811.0,689-082-4006,AA0201,35554.0,0.0,PS,AGENT,TOVA,13:30:42,13:34:30,00:03:48
2015-02-28,CR1261735,2910.0,914-445-0614,AA0201,35555.0,0.0,NW,AGENT,SHARON,13:31:32,13:36:50,00:05:18
2015-02-28,CR1261688,962.0,531-442-6891,AA0115,35556.0,0.0,NW,AGENT,MICHAL,16:20:27,16:31:14,00:10:47
2015-02-27,CR1261250,2223.0,460-611-0515,AA0206,35557.0,0.0,NE,AGENT,MORIAH,09:47:12,10:07:49,00:20:37
2015-02-27,CR1261191,150.0,432-235-7809,AA0213,35558.0,2.0,NE,AGENT,KAZAV,16:55:37,17:10:40,00:15:03
2015-02-26,CR1259112,2690.0,508-759-8128,AA0106,35559.0,2.0,PS,AGENT,IDIT,09:08:49,09:26:06,00:17:17
2015-02-25,CR1257105,3095.0,165-648-5757,AA0103,35560.0,0.0,NE,AGENT,ZOHARI,14:39:18,14:48:49,00:09:31
2015-02-24,CR1253770,3342.0,591-394-4474,AA0103,35562.0,0.0,PS,AGENT,MICHAL,12:48:18,12:53:40,00:05:22
2015-02-23,CR1251375,99.0,805-269-0051,AA0215,35564.0,1.0,PS,AGENT,STEREN,13:36:25,13:55:31,00:19:06
2015-02-19,CR1246304,3536.0,978-832-4420,AA0206,35568.0,0.0,PS,AGENT,MORIAH,16:24:36,16:26:03,00:01:27
2015-02-18,CR1244183,824.0,409-504-6110,AA0104,35569.0,1.0,PS,AGENT,DORIT,09:54:08,10:06:42,00:12:34
2015-02-18,CR1245783,13447.0,486-029-8220,AA0215,35570.0,2.0,PS,AGENT,MICHAL,10:16:34,10:18:08,00:01:34
2015-02-13,CR1239610,1942.0,292-646-1211,AA0102,35572.0,0.0,NW,AGENT,YIFAT,11:53:27,12:12:33,00:19:06
2015-02-13,CR1240321,101.0,294-252-5352,AA0104,35573.0,2.0,NE,AGENT,ELI,12:51:33,13:02:21,00:10:48
2015-02-12,CR1237162,3492.0,494-412-9762,AA0106,35574.0,0.0,PS,AGENT,YIFAT,09:18:42,09:36:00,00:17:18
2015-02-12,CR1237253,6001.0,781-783-8545,AA0106,35575.0,2.0,PS,AGENT,ANAT,11:02:34,11:18:59,00:16:25
2015-02-12,CR1238096,4552.0,781-249-2279,AA0104,35577.0,0.0,NE,AGENT,DARMON,09:12:09,09:18:59,00:06:50
2015-02-12,CR1237871,3205.0,212-335-2117,AA0113,35578.0,0.0,PS,AGENT,ANAT,16:52:46,17:10:36,00:17:50
2015-02-12,CR1238559,1999.0,739-604-3913,AA0215,35579.0,0.0,PS,AGENT,IDIT,14:05:21,14:06:27,00:01:06
2015-02-10,CR1234067,1730.0,339-171-3211,AA0214,35580.0,1.0,PS,AGENT,BASCH,14:27:15,14:47:34,00:20:19
2015-02-10,CR1232713,1827.0,612-176-1959,AA0204,35581.0,2.0,NE,AGENT,AVIDAN,14:19:59,14:33:20,00:13:21
2015-02-10,CR1234068,2953.0,967-932-4739,AA0104,35582.0,0.0,PS,AGENT,MORIAH,16:17:45,16:28:47,00:11:02
2015-02-06,CR1229468,9316.0,369-636-7752,AA0112,35583.0,2.0,TT,AGENT,SHLOMO,12:25:48,12:39:29,00:13:41
2015-02-05,CR1227143,3132.0,212-411-2260,AA0203,35584.0,2.0,PS,AGENT,TOVA,12:03:25,12:10:18,00:06:53
2015-02-05,CR1225910,3920.0,393-394-2849,AA0102,35585.0,0.0,NW,AGENT,YIFAT,10:23:08,10:37:03,00:13:55
2015-02-04,CR1223761,3960.0,596-463-3853,AA0204,35586.0,1.0,PS,AGENT,MIKI,15:11:18,15:15:11,00:03:53
2015-02-04,CR1225403,4.0,951-567-8925,AA0106,35587.0,0.0,NW,AGENT,MICHAL,11:30:29,11:35:43,00:05:14
2015-02-04,CR1223763,3245.0,541-580-9988,AA0103,35588.0,2.0,PS,AGENT,TOVA,10:33:33,10:38:07,00:04:34
2015-02-03,CR1223451,2375.0,599-364-7724,AA0209,35591.0,0.0,PS,AGENT,MORIAH,14:05:39,14:23:49,00:18:10
2015-02-02,CR1220809,1341.0,978-281-8894,AA0205,35592.0,2.0,PS,AGENT,BASCH,11:15:44,11:36:11,00:20:27
2015-02-02,CR1220052,1478.0,386-828-8016,AA0110,35593.0,0.0,NW,AGENT,MIKI,10:50:05,10:54:46,00:04:41
2015-02-02,CR1221333,2239.0,723-163-0058,AA0113,35595.0,2.0,PS,AGENT,SHLOMO,16:30:13,16:48:59,00:18:46
2015-01-30,CR1218136,3662.0,281-629-5554,AA0215,35597.0,2.0,PS,AGENT,KAZAV,11:08:40,11:13:44,00:05:04
2015-01-30,CR1218081,1457.0,833-697-0388,AA0109,35598.0,0.0,NW,AGENT,STEREN,12:01:01,12:08:08,00:07:07
2015-01-29,CR1217038,7.0,836-845-8120,AA0106,35599.0,0.0,PS,AGENT,NO_SERVER,14:05:36,14:22:56,00:17:20
2015-01-23,CR1206555,4601.0,212-557-9422,AA0215,35600.0,0.0,PS,AGENT,BASCH,15:22:32,15:22:32,00:00:00
2015-01-22,CR1204814,1227.0,538-831-2792,AA0201,35601.0,0.0,NE,AGENT,ELI,14:39:18,14:51:33,00:12:15
2015-01-21,CR1202740,3605.0,617-336-4553,AA0206,35602.0,2.0,PS,AGENT,ZOHARI,16:02:47,16:19:14,00:16:27
2015-01-20,CR1200162,581.0,664-810-0008,AA0206,35603.0,0.0,PS,AGENT,AVNI,12:48:48,13:04:42,00:15:54
2015-01-15,CR1194490,4226.0,410-287-4638,AA0202,35605.0,0.0,PS,AGENT,BASCH,11:30:42,11:31:27,00:00:45
2015-01-14,CR1193013,400.0,212-677-1436,AA0101,35606.0,2.0,PS,AGENT,DARMON,14:32:35,14:37:51,00:05:16
2015-01-14,CR1193014,4334.0,212-670-2406,AA0101,35607.0,1.0,NE,AGENT,AVNI,10:24:47,10:33:43,00:08:56
2015-01-09,CR1188221,2126.0,573-198-4890,AA0203,35608.0,1.0,PS,AGENT,SHARON,10:17:48,10:28:58,00:11:10
2015-01-06,CR1183135,3236.0,172-615-9942,AA0209,35610.0,0.0,PS,AGENT,DORIT,12:54:02,13:00:23,00:06:21
2015-01-06,CR1183320,5860.0,858-083-5486,AA0215,35611.0,0.0,PS,AGENT,DORIT,14:45:06,14:47:50,00:02:44
2015-01-06,CR1182209,344.0,722-196-3699,AA0105,35612.0,1.0,PS,AGENT,IDIT,09:50:53,09:57:28,00:06:35
2015-01-05,CR1180194,5204.0,490-684-3724,AA0108,35613.0,2.0,TT,AGENT,YITZ,09:30:39,09:44:19,00:13:40
2015-01-05,CR1181478,4171.0,212-414-4092,AA0104,35614.0,0.0,PS,AGENT,YIFAT,15:27:51,15:36:37,00:08:46
2015-01-05,CR1180608,4904.0,967-674-0231,AA0101,35616.0,0.0,NW,AGENT,MICHAL,12:02:45,12:08:24,00:05:39
2015-01-02,CR1178631,5323.0,640-977-1215,AA0210,35617.0,2.0,NE,AGENT,TOVA,11:32:01,11:43:58,00:11:57
2014-12-31,CR1176545,12490.0,253-511-4078,AA0205,35618.0,2.0,PS,AGENT,DORIT,14:05:39,14:14:10,00:08:31
2014-12-31,CR1177128,11149.0,585-681-8896,AA0205,35619.0,2.0,PS,AGENT,YIFAT,14:48:59,15:00:57,00:11:58
2014-12-30,CR1175408,5002.0,617-748-9150,AA0210,35620.0,0.0,PS,AGENT,ANAT,16:26:29,16:32:34,00:06:05
2014-12-30,CR1174574,4263.0,893-059-1294,AA0102,35621.0,2.0,PS,AGENT,TOVA,15:19:49,15:36:22,00:16:33
2014-12-26,CR1171839,2913.0,510-780-2322,AA0213,35623.0,0.0,NW,AGENT,KAZAV,14:00:24,14:20:54,00:20:30
2014-12-26,CR1171074,1499.0,705-253-7423,AA0214,35624.0,0.0,NW,AGENT,AVIDAN,11:50:15,12:02:22,00:12:07
2014-12-24,CR1170197,3577.0,107-386-2423,AA0214,35625.0,1.0,PS,AGENT,YITZ,16:32:43,16:48:09,00:15:26
2014-12-24,CR1170536,1801.0,472-256-4449,AA0101,35626.0,1.0,PS,AGENT,ANAT,11:51:08,11:53:01,00:01:53
2014-12-23,CR1169485,203.0,754-863-9022,AA0103,35627.0,2.0,PS,AGENT,SHARON,13:02:42,13:02:55,00:00:13
2014-12-19,CR1164935,11768.0,212-302-5076,AA0110,35629.0,0.0,PS,AGENT,BASCH,13:21:33,13:36:21,00:14:48
2014-12-15,CR1157353,7390.0,212-038-4699,AA0110,35630.0,1.0,PS,AGENT,YIFAT,17:00:10,17:05:36,00:05:26
2014-12-15,CR1157390,3840.0,716-080-0475,AA0102,35631.0,0.0,NW,AGENT,YIFAT,12:28:16,12:30:12,00:01:56
2014-12-11,CR1152612,70.0,956-519-0084,AA0214,35632.0,2.0,PS,AGENT,YIFAT,14:23:34,14:28:37,00:05:03
2014-12-11,CR1152841,934.0,880-639-6482,AA0105,35633.0,0.0,PS,AGENT,YITZ,09:34:02,09:53:09,00:19:07
2014-12-10,CR1151069,3151.0,212-783-8140,AA0209,35634.0,0.0,NW,AGENT,SHARON,13:56:35,14:06:32,00:09:57
2014-12-10,CR1150468,3288.0,978-786-5016,AA0206,35635.0,2.0,PS,AGENT,YIFAT,12:26:44,12:27:45,00:01:01
2014-12-09,CR1148422,13051.0,296-250-2862,AA0215,35636.0,0.0,NW,AGENT,TOVA,15:07:18,15:26:25,00:19:07
2014-12-09,CR1149078,1308.0,978-293-7175,AA0201,35637.0,2.0,PS,AGENT,AVIDAN,12:15:59,12:22:41,00:06:42
2014-12-08,CR1146361,9273.0,976-489-3717,AA0105,35638.0,1.0,PS,AGENT,YIFAT,14:42:48,15:03:31,00:20:43
2014-12-05,CR1144605,4112.0,927-900-4313,AA0113,35640.0,2.0,PS,AGENT,ANAT,11:13:16,11:20:16,00:07:00
2014-12-05,CR1145846,3929.0,955-203-4261,AA0110,35641.0,1.0,PS,AGENT,BASCH,14:40:36,15:00:07,00:19:31
2014-12-04,CR1142131,304.0,101-281-4226,AA0101,35642.0,0.0,NW,AGENT,IDIT,10:42:25,10:46:16,00:03:51
2014-12-03,CR1141265,3184.0,577-675-4829,AA0106,35643.0,0.0,NW,AGENT,IDIT,13:50:06,14:08:42,00:18:36
2014-12-03,CR1140677,2028.0,810-154-5172,AA0101,35644.0,2.0,NE,AGENT,AVIDAN,15:19:30,15:26:47,00:07:17
2014-12-02,CR1138762,11545.0,212-411-1247,AA0110,35645.0,0.0,PS,AGENT,MICHAL,09:42:29,09:51:52,00:09:23
2014-12-02,CR1139036,453.0,383-652-9655,AA0201,35646.0,0.0,NW,AGENT,AVIDAN,15:49:47,15:55:27,00:05:40
2014-12-02,CR1139617,2802.0,866-102-9344,AA0104,35647.0,2.0,PS,AGENT,DARMON,12:10:01,12:25:56,00:15:55
2014-12-02,CR1139332,895.0,225-464-9197,AA0209,35648.0,0.0,NW,AGENT,BASCH,09:13:52,09:25:09,00:11:17
2014-11-28,CR1135198,3131.0,212-369-3262,AA0106,35649.0,0.0,NW,AGENT,NO_SERVER,14:07:03,14:25:24,00:18:21
2014-11-24,CR1128691,3359.0,212-800-1878,AA0203,35651.0,0.0,NW,AGENT,IDIT,16:16:14,16:22:54,00:06:40
2014-11-24,CR1129618,4489.0,914-609-7124,AA0203,35652.0,2.0,PS,AGENT,YIFAT,13:26:29,13:32:11,00:05:42
2014-11-21,CR1134641,4487.0,506-979-5040,AA0110,35653.0,2.0,PS,AGENT,SHARON,09:47:18,10:07:05,00:19:47
2014-11-21,CR1124805,3863.0,212-738-9026,AA0103,35654.0,2.0,PS,AGENT,KAZAV,16:02:46,16:17:24,00:14:38
2014-11-20,CR1124251,4268.0,456-883-5598,AA0213,35655.0,0.0,NW,AGENT,BASCH,15:48:57,16:01:28,00:12:31
2014-11-20,CR1126906,4686.0,154-252-8308,AA0109,35656.0,1.0,PS,AGENT,AVNI,10:51:45,11:06:06,00:14:21
2014-11-18,CR1121248,10543.0,829-265-1898,AA0101,35657.0,0.0,PS,AGENT,BENSION,10:37:49,10:42:57,00:05:08
2014-11-14,CR1117472,4112.0,927-900-4313,AA0205,35660.0,1.0,PS,AGENT,TOVA,09:24:14,09:44:01,00:19:47
2014-11-14,CR1117093,1286.0,567-845-8514,AA0213,35661.0,0.0,PS,AGENT,IDIT,16:56:48,17:08:19,00:11:31
2014-11-13,CR1114552,4698.0,403-796-0376,AA0101,35662.0,0.0,PS,AGENT,SHARON,12:33:56,12:43:08,00:09:12
2014-11-10,CR1110334,4241.0,960-786-0262,AA0201,35663.0,2.0,PS,AGENT,STEREN,12:05:20,12:13:37,00:08:17
2014-11-06,CR1104515,10090.0,121-809-2286,AA0105,35664.0,0.0,PS,AGENT,AVNI,13:27:52,13:31:22,00:03:30
2014-11-06,CR1105038,923.0,346-725-8232,AA0215,35665.0,1.0,PS,AGENT,STEREN,12:41:29,12:41:49,00:00:20
2014-11-05,CR1102877,1619.0,719-113-1015,AA0215,35666.0,1.0,PS,AGENT,AVNI,12:56:25,13:06:17,00:09:52
2014-11-05,CR1103153,677.0,912-570-2735,AA0214,35667.0,0.0,NW,AGENT,BASCH,16:10:10,16:20:25,00:10:15
2014-11-04,CR1101702,3591.0,837-195-8937,AA0107,35669.0,0.0,TT,AGENT,PINHAS,09:21:51,09:34:43,00:12:52
2014-11-04,CR1101166,316.0,585-383-5679,AA0205,35670.0,0.0,PS,AGENT,IDIT,15:21:11,15:35:16,00:14:05
2014-11-03,CR1099410,4221.0,788-824-9548,AA0115,35671.0,0.0,PS,AGENT,YIFAT,16:23:19,16:39:06,00:15:47
2014-10-31,CR1096086,3489.0,914-839-9555,AA0101,35672.0,2.0,PS,AGENT,AVNI,16:03:09,16:06:03,00:02:54
2014-10-31,CR1096380,3256.0,103-008-1817,AA0106,35673.0,0.0,PS,AGENT,AVNI,09:15:51,09:18:32,00:02:41
2014-10-29,CR1092003,1952.0,212-227-7013,AA0204,35675.0,0.0,PS,AGENT,IDIT,11:44:52,11:47:06,00:02:14
2014-10-28,CR1087335,3272.0,617-164-6483,AA0110,35677.0,2.0,PS,AGENT,SHARON,14:34:47,14:55:11,00:20:24
2014-10-27,CR1090492,285.0,324-371-7831,AA0209,35678.0,0.0,NW,AGENT,IDIT,09:47:58,10:01:31,00:13:33
2014-10-27,CR1090694,503.0,957-435-1122,AA0203,35679.0,0.0,PS,AGENT,IDIT,11:18:23,11:30:31,00:12:08
2014-10-22,CR1082426,4453.0,508-779-9100,AA0106,35680.0,0.0,NW,AGENT,YITZ,16:49:15,17:07:22,00:18:07
2014-10-22,CR1082308,2121.0,780-063-7324,AA0201,35681.0,0.0,NW,AGENT,YITZ,13:54:28,14:09:28,00:15:00
2014-10-22,CR1081640,3909.0,459-262-9261,AA0216,35682.0,0.0,IN,AGENT,BENSION,12:41:54,12:58:03,00:16:09
2014-10-22,CR1081889,4154.0,727-489-1838,AA0201,35683.0,0.0,PS,AGENT,BENSION,16:43:26,17:01:25,00:17:59
2014-10-21,CR1080081,312.0,811-152-2550,AA0210,35684.0,0.0,NW,AGENT,BENSION,10:36:25,10:47:20,00:10:55
2014-10-21,CR1080184,3324.0,486-676-4790,AA0113,35685.0,0.0,PS,AGENT,AVNI,14:37:54,14:38:24,00:00:30
2014-10-20,CR1077267,136.0,978-722-6846,AA0209,35686.0,0.0,PS,AGENT,MICHAL,13:50:22,14:02:51,00:12:29
2014-10-20,CR1077284,6112.0,474-506-7854,AA0103,35687.0,0.0,PS,AGENT,IDIT,15:34:42,15:55:26,00:20:44
2014-10-17,CR1075366,2679.0,212-384-9161,AA0106,35689.0,0.0,PS,AGENT,TOVA,09:55:28,09:56:46,00:01:18
2014-10-16,CR1073591,2300.0,968-467-9261,AA0113,35691.0,0.0,PS,AGENT,AVNI,13:34:43,13:37:28,00:02:45
2014-10-15,CR1072258,4215.0,295-650-4019,AA0105,35692.0,0.0,PS,AGENT,ANAT,09:28:22,09:42:36,00:14:14
2014-10-14,CR1070389,2572.0,212-171-8470,AA0203,35693.0,2.0,PS,AGENT,ANAT,10:42:55,10:53:59,00:11:04
2014-10-14,CR1069253,3794.0,252-567-0898,AA0104,35694.0,0.0,PS,AGENT,BENSION,13:13:07,13:15:34,00:02:27
2014-10-09,CR1065661,1659.0,963-345-4302,AA0203,35695.0,0.0,PS,AGENT,YITZ,13:58:06,14:07:15,00:09:09
2014-10-09,CR1065888,476.0,212-794-4478,AA0105,35696.0,0.0,PS,AGENT,DORIT,12:45:21,13:03:17,00:17:56
2014-10-08,CR1063745,2270.0,508-667-2933,AA0109,35698.0,1.0,PS,AGENT,YIFAT,10:18:20,10:25:38,00:07:18
2014-10-07,CR1061943,1423.0,978-323-8552,AA0206,35699.0,2.0,PS,AGENT,KAZAV,10:46:53,10:51:19,00:04:26
2014-10-06,CR1059182,8287.0,259-161-5246,AA0213,35700.0,0.0,PS,AGENT,TOVA,13:12:49,13:22:44,00:09:55
2014-10-03,CR1056763,2988.0,869-628-6012,AA0115,35701.0,0.0,PS,AGENT,TOVA,16:36:35,16:45:32,00:08:57
2014-10-03,CR1057462,3347.0,578-043-9141,AA0214,35702.0,2.0,PS,AGENT,ANAT,14:09:52,14:29:53,00:20:01
2014-10-02,CR1055535,4167.0,449-779-3254,AA0213,35703.0,0.0,PS,AGENT,BENSION,12:09:43,12:17:40,00:07:57
2014-10-01,CR1053303,465.0,516-194-9203,AA0205,35705.0,0.0,PS,AGENT,SHLOMO,15:20:49,15:27:52,00:07:03
2014-10-01,CR1053456,857.0,106-425-4849,AA0109,35706.0,1.0,PS,AGENT,YITZ,15:09:19,15:24:01,00:14:42
2014-10-01,CR1053822,3571.0,330-867-6075,AA0209,35707.0,2.0,PS,AGENT,MORIAH,13:40:55,13:53:41,00:12:46
2014-10-01,CR1053063,2535.0,212-266-3674,AA0113,35708.0,0.0,NW,AGENT,AVNI,11:04:48,11:23:44,00:18:56
2014-09-30,CR1051983,1518.0,569-891-6154,AA0113,35709.0,2.0,PS,AGENT,YITZ,09:34:21,09:50:18,00:15:57
2014-09-30,CR1051584,3714.0,888-142-1355,AA0202,35710.0,0.0,NW,AGENT,KAZAV,09:57:06,10:01:21,00:04:15
2014-09-30,CR1051017,1789.0,508-425-4624,AA0203,35711.0,0.0,PS,AGENT,SHARON,12:06:33,12:10:37,00:04:04
2014-09-30,CR1051274,2137.0,198-560-3859,AA0109,35712.0,2.0,PS,AGENT,KAZAV,12:46:09,13:06:55,00:20:46
2014-09-29,CR1049747,3900.0,127-300-6062,AA0115,35713.0,0.0,PS,AGENT,IDIT,11:23:54,11:41:56,00:18:02
2014-09-29,CR1048914,738.0,890-749-9969,AA0205,35714.0,0.0,PS,AGENT,ANAT,13:44:23,13:48:37,00:04:14
2014-09-29,CR1050129,3380.0,390-480-1393,AA0105,35715.0,0.0,NW,AGENT,BENSION,15:14:34,15:23:37,00:09:03
2014-09-25,CR1045717,4161.0,219-783-4199,AA0109,35718.0,0.0,NW,AGENT,YITZ,15:46:52,16:00:55,00:14:03
2014-09-23,CR1041219,4291.0,508-205-9394,AA0102,35720.0,0.0,PS,AGENT,BASCH,16:15:21,16:33:20,00:17:59
2014-09-22,CR1038993,13924.0,451-056-4090,AA0109,35721.0,1.0,PS,AGENT,GILI,13:36:16,13:49:59,00:13:43
2014-09-22,CR1039684,824.0,409-504-6110,AA0205,35722.0,0.0,NW,AGENT,MIKI,14:58:08,15:02:57,00:04:49
2014-09-18,CR1035040,8615.0,415-178-3539,AA0103,35724.0,0.0,PS,AGENT,KAZAV,15:23:54,15:38:36,00:14:42
2014-09-17,CR1032476,3333.0,585-384-7520,AA0110,35725.0,2.0,NE,AGENT,DARMON,13:38:07,13:47:00,00:08:53
2014-09-17,CR1033187,4651.0,985-977-1671,AA0103,35726.0,0.0,PS,AGENT,SHARON,15:32:23,15:47:21,00:14:58
2014-09-17,CR1032621,4066.0,956-289-3622,AA0214,35727.0,1.0,PS,AGENT,GILI,12:09:40,12:21:44,00:12:04
2014-09-17,CR1032824,11130.0,212-459-0092,AA0101,35728.0,2.0,PS,AGENT,MICHAL,10:12:43,10:27:06,00:14:23
2014-09-16,CR1030767,2783.0,212-190-0724,AA0210,35729.0,2.0,PS,AGENT,IDIT,09:45:48,09:58:08,00:12:20
2014-09-12,CR1026897,521.0,978-277-2764,AA0206,35730.0,0.0,PS,AGENT,AVIDAN,10:36:44,10:53:01,00:16:17
2014-09-12,CR1027234,2447.0,436-341-7372,AA0102,35731.0,0.0,PS,AGENT,MICHAL,15:06:47,15:16:43,00:09:56
2014-09-11,CR1024751,6122.0,538-541-5917,AA0110,35732.0,0.0,NE,AGENT,ELI,09:39:40,09:46:06,00:06:26
2014-09-10,CR1022251,24.0,302-681-4855,AA0109,35733.0,0.0,NW,AGENT,MIKI,11:14:42,11:15:51,00:01:09
2014-09-10,CR1023417,1534.0,869-422-8897,AA0102,35735.0,0.0,PS,AGENT,YITZ,16:17:44,16:34:36,00:16:52
2014-09-09,CR1020809,4007.0,727-287-6883,AA0105,35737.0,0.0,NW,AGENT,IDIT,12:16:10,12:35:14,00:19:04
2014-09-09,CR1020836,1469.0,787-256-7058,AA0214,35738.0,0.0,NE,AGENT,ELI,16:28:21,16:35:30,00:07:09
2014-09-04,CR1014922,2282.0,781-789-6151,AA0110,35739.0,0.0,PS,AGENT,IDIT,09:23:46,09:41:51,00:18:05
2014-09-02,CR1010499,5050.0,872-967-3350,AA0110,35741.0,0.0,PS,AGENT,SHLOMO,11:04:03,11:20:15,00:16:12
2014-09-02,CR1010389,4486.0,446-071-0725,AA0106,35742.0,0.0,NW,AGENT,NO_SERVER,16:34:36,16:47:56,00:13:20
2014-08-29,CR1008497,189.0,839-321-5466,AA0204,35743.0,0.0,PS,AGENT,YITZ,11:10:09,11:12:38,00:02:29
2014-08-29,CR1008267,6545.0,890-476-3140,AA0205,35744.0,0.0,PS,AGENT,MICHAL,15:52:43,16:11:50,00:19:07
2014-08-29,CR1006954,520.0,429-375-5152,AA0203,35745.0,0.0,PS,AGENT,SHARON,16:16:53,16:28:18,00:11:25
2014-08-29,CR1007048,9196.0,236-176-7658,AA0110,35746.0,2.0,PS,AGENT,IDIT,13:45:15,13:53:14,00:07:59
2014-08-29,CR1007386,2827.0,585-213-6714,AA0115,35747.0,0.0,PS,AGENT,KAZAV,10:03:12,10:04:58,00:01:46
2014-08-28,CR1006682,5093.0,978-051-5840,AA0216,35748.0,0.0,IN,AGENT,ANAT,09:21:02,09:38:39,00:17:37
2014-08-27,CR1003640,9844.0,978-256-4367,AA0106,35749.0,0.0,NE,AGENT,TOVA,13:20:27,13:40:34,00:20:07
2014-08-25,CR0998650,4204.0,212-956-4656,AA0201,35750.0,0.0,NE,AGENT,ANAT,15:58:45,16:08:33,00:09:48
2014-08-21,CR0995102,429.0,716-331-7512,AA0109,35752.0,2.0,PS,AGENT,NAAMA,11:37:15,11:41:47,00:04:32
2014-08-18,CR0988878,2179.0,617-702-7555,AA0110,35754.0,2.0,PS,AGENT,MIKI,10:02:24,10:14:58,00:12:34
2014-08-14,CR0984435,2409.0,897-756-7729,AA0204,35755.0,0.0,PS,AGENT,BENSION,16:02:47,16:17:57,00:15:10
2014-08-12,CR0981094,689.0,488-626-2509,AA0202,35756.0,0.0,NW,AGENT,SHARON,14:02:13,14:21:17,00:19:04
2014-08-11,CR0977307,3006.0,937-752-3238,AA0104,35757.0,0.0,PS,AGENT,BENSION,15:04:17,15:12:15,00:07:58
2014-08-08,CR0975761,1408.0,238-765-9083,AA0102,35758.0,2.0,PS,AGENT,KAZAV,11:00:03,11:03:00,00:02:57
